Bedroom,Bathroom,Property Size,Tenure Type,# of Floors,Total Units,Property Type,Parking Lot,Floor Range,Land Title,State,Property Age,Listed_Facility_Count,Has_Bus_Stop,Has_Mall,Has_Park,Has_School,Has_Hospital,Has_Highway,Has_Railway_Station,Is_Non_Bumi_Lot,Freehold Indicator,Floor_Range_Ordinal,Has_Barbeque_Area,Has_Club_House,Has_Gymnasium,Has_Jogging_Track,Has_Lift,Has_Minimart,Has_Multipurpose_Hall,Has_Parking,Has_Playground,Has_Sauna,Has_Security,Has_Squash_Court,Has_Swimming_Pool,Has_Tennis_Court,price
1,1,295.0,Freehold,,1737.0,Service Residence,1.0,,Non Bumi Lot,Johor,,10,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,0,1,1,1,1,1,0,1,0,240000
4,2,1101.0,Leasehold,17.0,,Condominium,1.0,,Non Bumi Lot,Kuala Lumpur,,6,1,0,1,1,0,0,1,1,0,,0,0,1,0,0,1,0,1,1,0,1,0,1,0,440000
4,2,1206.0,Leasehold,,684.0,Condominium,2.0,Medium,Non Bumi Lot,Selangor,,9,0,0,0,1,0,0,1,1,0,2.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,375000
3,2,1496.0,Freehold,46.0,1134.0,Condominium,2.0,High,Non Bumi Lot,Johor,6.0,11,0,0,0,0,0,0,0,1,1,3.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,598000
3,2,710.0,Leasehold,,,Flat,,High,Bumi Lot,Johor,,2,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100000
3,2,1044.0,Leasehold,,698.0,Apartment,,Low,Bumi Lot,Johor,18.0,7,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,360000
4,3,1300.0,Freehold,,52.0,Condominium,2.0,Medium,Non Bumi Lot,Selangor,,14,0,1,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,299000
4,2,1400.0,Leasehold,,,Condominium,2.0,Low,Non Bumi Lot,Kuala Lumpur,7.0,5,1,0,1,1,0,0,1,1,0,1.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,900000
4,3,1396.0,Leasehold,20.0,899.0,Condominium,2.0,Medium,Non Bumi Lot,Selangor,10.0,14,0,0,0,0,0,0,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,490000
3,2,768.0,Leasehold,5.0,40.0,Apartment,1.0,Medium,Non Bumi Lot,Selangor,,5,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,199999
3,2,1200.0,Freehold,,,Condominium,1.0,High,Non Bumi Lot,Johor,,5,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,380000
3,2,1128.0,Leasehold,9.0,631.0,Condominium,2.0,High,Non Bumi Lot,Sabah,9.0,9,0,0,0,0,0,0,0,1,0,3.0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1399000
3,2,780.0,Freehold,5.0,281.0,Apartment,1.0,Low,Non Bumi Lot,Selangor,,4,0,0,0,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,260000
2,1,494.0,Freehold,,,Flat,,Medium,Non Bumi Lot,Johor,,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
3,2,1050.0,Freehold,20.0,771.0,Condominium,2.0,High,Non Bumi Lot,Penang,7.0,6,0,0,0,0,0,0,0,1,1,3.0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,543000
3,2,990.0,Leasehold,35.0,284.0,Condominium,,High,Non Bumi Lot,Kuala Lumpur,2.0,7,1,0,0,1,0,0,1,1,0,3.0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,560000
3,2,950.0,Freehold,5.0,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,8,0,0,0,0,0,0,0,1,1,1.0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,260000
3,2,864.0,Freehold,,1200.0,Service Residence,,,Non Bumi Lot,Kuala Lumpur,2.0,5,1,1,1,1,1,1,1,1,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,998000
3,2,900.0,Freehold,,,Apartment,1.0,Low,Bumi Lot,Selangor,,13,0,0,0,0,0,0,0,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,330000
1,1,500.0,Freehold,,177.0,Condominium,1.0,High,Non Bumi Lot,Pahang,9.0,10,0,0,0,0,0,0,0,1,1,3.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,450000
3,2,1275.0,Freehold,30.0,410.0,Condominium,2.0,Low,Non Bumi Lot,Penang,6.0,5,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,620000
3,2,828.0,Freehold,11.0,1240.0,Condominium,1.0,Medium,Non Bumi Lot,Kuala Lumpur,23.0,6,0,1,1,1,0,0,1,1,1,2.0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,312800
3,2,710.0,Freehold,18.0,,Apartment,1.0,Medium,Non Bumi Lot,Penang,,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,348000
3,2,850.0,Leasehold,,478.0,Condominium,2.0,,Non Bumi Lot,Penang,1.0,9,0,0,0,0,0,0,0,1,0,,1,0,1,1,1,0,0,1,1,1,1,0,1,0,690000
3,2,1033.0,Freehold,,,Apartment,,Medium,Non Bumi Lot,Melaka,,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,165000
3,2,800.0,Leasehold,,,Apartment,,,Bumi Lot,Kuala Lumpur,,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,260000
3,2,1055.0,Freehold,27.0,526.0,Apartment,,,Non Bumi Lot,Kuala Lumpur,8.0,7,1,1,0,1,0,0,0,1,1,,1,0,1,0,0,0,1,0,1,1,1,0,1,0,423000
3,2,916.0,Leasehold,12.0,352.0,Condominium,,,Bumi Lot,Selangor,10.0,7,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1,1,1,0,1,0,1,0,293000
1,1,463.0,Leasehold,,,Condominium,1.0,High,Non Bumi Lot,Johor,,14,0,0,0,0,0,0,0,1,0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,209000
3,2,900.0,Freehold,4.0,,Apartment,1.0,High,Non Bumi Lot,Kuala Lumpur,,2,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,295000
3,2,1050.0,Freehold,22.0,504.0,Condominium,2.0,Low,Non Bumi Lot,Penang,29.0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000
3,2,700.0,Freehold,24.0,234.0,Apartment,1.0,Medium,Non Bumi Lot,Penang,,3,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,280000
3,3,1130.0,Freehold,26.0,548.0,Condominium,2.0,Medium,Non Bumi Lot,Penang,7.0,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,600000
3,2,947.0,Leasehold,,,Service Residence,,Medium,Non Bumi Lot,Johor,,4,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,350000
3,2,794.0,Freehold,,,Apartment,1.0,High,Non Bumi Lot,Selangor,,0,0,0,0,1,1,0,0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
5,4,2650.0,Freehold,5.0,,Condominium,,Medium,Non Bumi Lot,Johor,,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,780000
3,2,850.0,Leasehold,12.0,1012.0,Apartment,,Low,Non Bumi Lot,Sabah,,7,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,275000
3,2,814.0,Freehold,7.0,359.0,Apartment,,,Non Bumi Lot,Selangor,10.0,2,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,188000
1,1,680.0,Freehold,,,Service Residence,1.0,Medium,Non Bumi Lot,Johor,,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,259000
3,2,750.0,Freehold,5.0,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000
3,1,600.0,Freehold,20.0,,Apartment,,,Non Bumi Lot,Penang,18.0,2,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,135000
3,2,700.0,Freehold,5.0,7810.0,Apartment,,High,Non Bumi Lot,Selangor,,2,0,1,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,85000
3,2,1011.0,Freehold,26.0,440.0,Apartment,,,Non Bumi Lot,Johor,9.0,12,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,420000
3,2,1004.0,Leasehold,,,Condominium,1.0,High,Non Bumi Lot,Sarawak,,8,0,0,0,0,0,0,0,1,0,3.0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,715000
1,1,609.0,Freehold,,363.0,Service Residence,1.0,Medium,Non Bumi Lot,Kuala Lumpur,5.0,5,1,1,1,1,0,1,1,1,1,2.0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,562880
3,2,1206.0,Freehold,28.0,585.0,Apartment,2.0,High,Non Bumi Lot,Johor,5.0,12,0,0,0,0,0,0,0,1,1,3.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,660000
3,4,2044.0,Leasehold,,135.0,Condominium,2.0,Low,Non Bumi Lot,Sabah,9.0,2,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1250000
3,2,1080.0,Freehold,12.0,,Apartment,2.0,Medium,Non Bumi Lot,Penang,,6,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,350000
3,2,1226.0,Freehold,38.0,473.0,Condominium,2.0,,Non Bumi Lot,Penang,5.0,8,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,1,0,1,1,1,1,1,1,0,740000
3,2,700.0,Freehold,30.0,500.0,Apartment,1.0,,Non Bumi Lot,Penang,11.0,9,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,0,1,1,1,0,1,0,1,0,350000
3,2,850.0,Freehold,17.0,299.0,Condominium,2.0,,Non Bumi Lot,Selangor,3.0,7,0,0,0,0,0,0,0,1,1,,0,0,1,0,1,0,1,1,1,0,1,0,1,0,325000
3,2,850.0,Freehold,,635.0,Apartment,2.0,Medium,Non Bumi Lot,Selangor,4.0,9,0,1,0,0,0,0,0,1,1,2.0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,260000
1,1,407.0,Freehold,,,Condominium,,Medium,Non Bumi Lot,Johor,6.0,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,358000
3,2,900.0,Freehold,29.0,274.0,Condominium,1.0,High,Non Bumi Lot,Penang,19.0,5,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,500000
3,2,1300.0,Leasehold,17.0,400.0,Condominium,1.0,Medium,Non Bumi Lot,Selangor,,10,0,1,1,1,1,0,1,1,0,2.0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,420000
3,2,914.0,Freehold,15.0,464.0,Apartment,1.0,Low,Non Bumi Lot,Selangor,17.0,9,1,1,1,1,1,0,1,1,1,1.0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,315000
3,2,932.0,Freehold,9.0,,Condominium,1.0,Medium,Non Bumi Lot,Selangor,,8,0,0,0,0,0,0,0,1,1,2.0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,300000
3,2,732.0,Freehold,5.0,160.0,Apartment,1.0,Medium,Non Bumi Lot,Penang,26.0,3,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,300000
2,1,550.0,Leasehold,,,Flat,,,Non Bumi Lot,Penang,,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210000
3,2,850.0,Leasehold,,,Apartment,1.0,High,Bumi Lot,Selangor,,14,1,0,1,1,0,0,0,0,0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,266000
3,2,798.0,Leasehold,,,Apartment,,Medium,Bumi Lot,Perak,,6,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,210000
3,2,850.0,Leasehold,,,Apartment,1.0,Medium,Bumi Lot,Selangor,,4,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,185000
3,2,860.0,Leasehold,,,Apartment,1.0,Medium,Non Bumi Lot,Kuala Lumpur,,3,1,0,0,1,0,0,1,1,0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,308000
3,2,915.0,Freehold,,750.0,Service Residence,2.0,,Non Bumi Lot,Selangor,,10,0,0,0,0,0,0,0,1,1,,1,0,1,1,1,0,1,1,1,1,1,0,1,0,443000
3,3,1711.0,Leasehold,,,Condominium,1.0,High,Non Bumi Lot,Sarawak,,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470000
3,2,900.0,Leasehold,5.0,,Apartment,1.0,High,Bumi Lot,Selangor,20.0,2,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,234000
3,2,800.0,Freehold,45.0,1168.0,Condominium,1.0,Medium,Non Bumi Lot,Penang,5.0,9,0,0,0,0,0,0,0,1,1,2.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,420000
3,2,710.0,Leasehold,,,Apartment,1.0,,Non Bumi Lot,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184000
3,2,800.0,Freehold,,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,2,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,270000
3,2,872.0,Freehold,5.0,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,4,1,1,1,1,1,0,1,1,1,1.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,350000
2,1,635.0,Freehold,,280.0,Service Residence,,High,Non Bumi Lot,Selangor,5.0,9,0,0,1,0,0,0,0,1,1,3.0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,380000
3,2,868.0,Freehold,5.0,,Apartment,1.0,Low,Bumi Lot,Selangor,,4,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,199000
3,2,993.0,Freehold,33.0,299.0,Condominium,2.0,Medium,Non Bumi Lot,Penang,5.0,9,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1150000
3,2,1023.0,Freehold,,1200.0,Condominium,2.0,,Non Bumi Lot,Selangor,4.0,14,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300000
3,2,1742.0,Freehold,30.0,600.0,Condominium,2.0,Medium,Non Bumi Lot,Selangor,9.0,11,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,488000
3,1,700.0,Freehold,,,Flat,,,Non Bumi Lot,Melaka,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
3,2,850.0,Freehold,,536.0,Apartment,2.0,Low,Non Bumi Lot,Selangor,,3,1,0,0,0,1,0,0,1,1,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,300000
3,2,1033.0,Leasehold,,228.0,Service Residence,,,Non Bumi Lot,Selangor,,8,0,0,0,0,0,0,0,1,0,,1,0,1,0,1,0,1,1,1,0,1,0,1,0,290000
3,2,1378.0,Freehold,15.0,368.0,Condominium,,,Bumi Lot,Kuala Lumpur,6.0,4,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,0,1,0,1,0,393000
3,2,1000.0,Freehold,,,Apartment,2.0,High,Non Bumi Lot,Penang,3.0,9,0,0,0,0,0,0,0,1,1,3.0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,520000
3,2,914.0,Leasehold,21.0,565.0,Apartment,1.0,,Non Bumi Lot,Johor,17.0,8,0,0,0,0,0,0,0,1,0,,1,0,1,1,0,0,0,1,1,0,1,0,1,1,288000
3,2,1060.0,Freehold,25.0,237.0,Condominium,2.0,Medium,Non Bumi Lot,Penang,27.0,4,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,480000
3,2,850.0,Freehold,21.0,,Apartment,,Medium,Non Bumi Lot,Johor,,9,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,268000
3,2,1316.0,Leasehold,,,Condominium,,Low,Non Bumi Lot,Sarawak,,5,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,380000
3,2,1000.0,Freehold,,,Apartment,1.0,Medium,Non Bumi Lot,Johor,,0,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000
4,2,1650.0,Freehold,24.0,234.0,Condominium,1.0,High,Non Bumi Lot,Penang,,6,0,0,0,0,0,0,0,1,1,3.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,550000
3,2,1258.0,Freehold,16.0,529.0,Condominium,1.0,Low,Non Bumi Lot,Penang,16.0,7,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,520000
4,2,1228.0,Leasehold,26.0,618.0,Service Residence,2.0,,Non Bumi Lot,Selangor,4.0,11,1,0,0,0,0,0,1,1,0,,1,0,1,1,1,1,1,1,1,1,1,0,1,0,550000
3,2,900.0,Freehold,42.0,2685.0,Condominium,2.0,,Non Bumi Lot,Penang,4.0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
3,2,944.0,Freehold,,,Apartment,1.0,Medium,Non Bumi Lot,Selangor,,4,0,0,1,1,0,0,1,1,1,2.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,390000
2,1,540.0,Freehold,,,Flat,,Medium,Non Bumi Lot,Selangor,,2,0,0,0,0,1,0,0,1,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,85000
3,2,900.0,Freehold,,,Apartment,2.0,High,Non Bumi Lot,Selangor,4.0,6,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,265000
4,3,1216.0,Freehold,,,Apartment,2.0,Medium,Non Bumi Lot,Johor,,12,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,300000
4,4,1600.0,Freehold,43.0,218.0,Condominium,2.0,Low,Non Bumi Lot,Penang,8.0,11,0,0,0,0,0,0,0,1,1,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,788000
3,3,1900.0,Freehold,23.0,744.0,Service Residence,3.0,High,Non Bumi Lot,Selangor,9.0,12,0,0,0,1,0,0,1,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,450000
3,2,700.0,Freehold,24.0,234.0,Apartment,1.0,High,Non Bumi Lot,Penang,,3,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,318000
3,2,721.0,Leasehold,15.0,,Apartment,1.0,Medium,Bumi Lot,Kuala Lumpur,15.0,6,1,1,0,1,0,1,1,0,0,2.0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,229999
2,1,455.0,Leasehold,,,Apartment,,Medium,Bumi Lot,Sabah,,5,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,140000
1,1,618.0,Leasehold,28.0,467.0,Condominium,2.0,Medium,Non Bumi Lot,Kuala Lumpur,8.0,12,0,0,1,0,0,0,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,318000
1,1,715.0,Freehold,12.0,392.0,Apartment,1.0,Low,Non Bumi Lot,Johor,4.0,12,0,0,0,0,0,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,308000
2,2,650.0,Leasehold,19.0,1632.0,Apartment,,High,Bumi Lot,Penang,24.0,6,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,155000
3,2,650.0,Freehold,16.0,,Apartment,,Medium,Bumi Lot,Kuala Lumpur,,5,0,0,1,0,0,0,0,0,1,2.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,160000
3,2,1059.0,Leasehold,23.0,346.0,Condominium,1.0,Low,Non Bumi Lot,Selangor,14.0,10,0,0,0,1,1,0,1,1,0,1.0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,415000
3,2,1044.0,Leasehold,11.0,628.0,Condominium,2.0,Medium,Non Bumi Lot,Kuala Lumpur,,12,1,0,1,1,0,0,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,570000
3,2,1195.0,Freehold,38.0,420.0,Condominium,2.0,,Non Bumi Lot,Penang,12.0,14,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,700000
3,3,1400.0,Freehold,29.0,260.0,Condominium,2.0,Medium,Non Bumi Lot,Penang,8.0,14,0,0,0,0,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,978000
3,2,700.0,Freehold,12.0,240.0,Apartment,1.0,Low,Non Bumi Lot,Penang,28.0,2,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,280000
2,2,818.0,Freehold,,,Condominium,,High,Non Bumi Lot,Johor,6.0,5,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,488000
3,2,700.0,Freehold,24.0,234.0,Apartment,1.0,,Non Bumi Lot,Penang,,4,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,300000
3,2,654.0,Freehold,38.0,554.0,Apartment,1.0,Medium,Non Bumi Lot,Penang,9.0,4,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,325000
3,2,650.0,Leasehold,5.0,,Apartment,1.0,Medium,Non Bumi Lot,Selangor,,4,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,128000
4,2,1162.0,Leasehold,25.0,576.0,Service Residence,2.0,Medium,Non Bumi Lot,Kuala Lumpur,7.0,9,0,1,1,0,1,0,1,1,0,2.0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,529000
2,2,975.0,Freehold,,654.0,Condominium,1.0,Medium,Non Bumi Lot,Kuala Lumpur,10.0,13,1,0,1,1,0,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,490000
3,2,1273.0,Freehold,33.0,412.0,Condominium,1.0,High,Non Bumi Lot,Penang,7.0,0,0,0,0,0,0,0,0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000
3,2,1140.0,Freehold,14.0,608.0,Condominium,2.0,Medium,Non Bumi Lot,Penang,6.0,7,0,0,0,0,0,0,0,1,1,2.0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,385000
3,2,850.0,Freehold,5.0,,Condominium,,,Non Bumi Lot,Selangor,,3,0,0,1,1,1,0,0,1,1,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,289000
3,2,1300.0,Freehold,19.0,114.0,Condominium,2.0,High,Non Bumi Lot,Penang,8.0,14,0,0,0,0,0,0,0,1,1,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,730000
3,2,1010.0,Leasehold,,397.0,Apartment,,,Non Bumi Lot,Kuala Lumpur,16.0,7,0,1,1,1,1,0,1,1,0,,1,0,1,0,0,1,0,1,1,0,1,0,1,0,330000
1,1,391.0,Leasehold,,,Condominium,,Medium,Non Bumi Lot,Sabah,,7,0,0,0,0,0,0,0,1,0,2.0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,220000
3,2,950.0,Leasehold,43.0,639.0,Service Residence,1.0,High,Bumi Lot,Kuala Lumpur,3.0,11,0,0,0,0,0,0,0,0,0,3.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,849000
2,2,1131.0,Freehold,,443.0,Condominium,2.0,Medium,Non Bumi Lot,Kuala Lumpur,2.0,14,0,0,0,1,0,0,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,330000
3,2,1023.0,Leasehold,22.0,1074.0,Condominium,1.0,,Non Bumi Lot,Selangor,13.0,9,0,1,0,0,1,0,0,1,0,,0,1,1,1,1,1,0,1,1,0,1,0,1,0,270000
3,2,856.0,Freehold,4.0,40.0,Apartment,,Medium,Non Bumi Lot,Kuala Lumpur,,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,295000
3,2,900.0,Leasehold,13.0,,Apartment,2.0,Low,Bumi Lot,Johor,14.0,7,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,230000
3,2,840.0,Freehold,,,Service Residence,2.0,Medium,Bumi Lot,Kuala Lumpur,,11,1,1,0,1,0,0,1,0,1,2.0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,600000
3,2,1270.0,Freehold,,,Condominium,2.0,Medium,Non Bumi Lot,Penang,,5,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,740000
3,2,850.0,Leasehold,50.0,3600.0,Condominium,1.0,,Non Bumi Lot,Kuala Lumpur,0.0,6,1,1,1,1,0,1,1,1,0,,0,0,1,0,1,0,0,1,1,0,1,0,1,0,480000
3,2,895.0,Leasehold,,,Apartment,1.0,Low,Non Bumi Lot,Selangor,,7,0,0,1,0,1,0,0,1,0,1.0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,248000
3,2,1170.0,Freehold,10.0,396.0,Condominium,,High,Non Bumi Lot,Selangor,16.0,10,1,1,1,1,0,0,0,1,1,3.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,360000
3,2,845.0,Freehold,,,Service Residence,,,Non Bumi Lot,Kuala Lumpur,,0,1,0,0,1,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340000
3,2,657.0,Freehold,,,Flat,,Low,Bumi Lot,Johor,,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
3,2,700.0,Freehold,28.0,422.0,Condominium,1.0,Medium,Non Bumi Lot,Penang,26.0,10,0,0,0,0,0,0,0,1,1,2.0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,340000
3,3,1087.0,Freehold,,552.0,Condominium,2.0,,Non Bumi Lot,Selangor,1.0,10,0,0,0,0,0,0,0,1,1,,1,0,1,0,1,1,0,1,1,1,1,1,1,0,310000
