price
12.644327576461329
12.818551923022664
13.058358047428417
11.951180395901384
12.570715759118084
12.793859310432293
13.180632285528304
12.542544882151386
12.834681304952548
12.611537753638338
13.060487973686241
13.500799813124575
12.449018824140563
12.765688433465597
13.499275364071114
13.217673557208654
12.765688433465597
13.301346032932768
12.577636201962656
12.301382825334498
13.017002861746503
12.429212196836383
11.608235644774552
13.253391639810733
13.527828485512494
12.498742259492994
13.038981768465277
13.005829561148378
12.793859310432293
12.560244459250788
11.951180395901384
12.421184025147118
13.470199372675857
12.765688433465597
12.144197241812087
13.217673557208654
12.345834587905333
12.128111104060462
12.425208175446844
12.301382825334498
13.652991628466498
13.142166004700508
12.367340793126296
12.765688433465597
11.951180395901384
12.292250341771226
12.487485104968359
12.043553716032399
12.196022309676673
12.611537753638338
12.429216196844383
12.89921982609012
13.249876697703288
12.388394202324129
12.487485104968359
12.594730635321957
12.92391243868049
12.535376392672774
12.793859310432293
12.180754837545884
13.16158409055761
13.056223574899784
11.982929094215963
12.834681304952548
12.608198852372823
13.194684038983954
12.61153442029945
14.334304351379442
12.468436909997665
12.013700752882718
12.128111104060462
11.918390573078392
13.017002861746503
13.226723392728571
12.206072645530174
12.429216196844383
13.180632285528304
12.834681304952548
12.84792653170257
13.301346032932768
11.695247021764184
13.122363377404328
12.971540487669746
12.84792653170257
12.736700896592344
11.982929094215963
12.976180867226248
12.943236711506893
12.449018824140563
12.84792653170257
11.492712553519015
13.955272500339433
12.765688433465597
14.22097566607244
12.301382825334498
13.102160670086809
13.060487973686241
13.081541382884074
12.4130868149145
13.803437976730004
12.793859310432293
12.676076274775909
13.017002861746503
12.733165241760036
12.196022309676673
13.507625778194974
12.948009990259552
13.060487973686241
14.547878451677501
12.487485104968359
12.84792653170257
12.706847933442663
12.577636201962656
12.604848765487542
13.42984807715229
13.473020249017498
12.449018824140563
14.978661367769956
12.821258284620408
13.060487973686241
13.217673557208654
13.623138665316818
12.730801174465157
13.500799813124575
12.80765263256463
13.102160670086809
12.779873068457553
12.765688433465597
12.506177237980511
12.206072645530174
11.759785542901755
13.304684934198283
13.527828485512494
12.341477282536376
12.095141084822892
12.2783933071098
12.84792653170257
12.815838217151068
13.012548511397123
12.948009990259552
13.16158409055761
12.542544882151386
12.847631751417024
13.527828485512494
12.644327576461329
12.594730635321957
12.765688433465597
13.514405465180353
12.560244459250788
12.948009990259552
12.779873068457553
13.017002861746503
12.506177237980511
12.345834587905333
11.736069016284437
12.948009990259552
13.617059619240436
12.013700752882718
13.132313708257497
12.128111104060462
12.873902018105829
12.506177237980511
13.017002861746503
13.184398768323781
13.060487973686241
12.779873068457553
12.404923504275338
12.429216196844383
13.554145793829866
12.669806661762314
13.415032991367148
12.254862809699606
13.081541382884074
13.353475098367715
12.611537753638338
12.821258284620408
13.112313041550827
14.27293540500315
12.943236711506893
12.873902018105829
12.429216196844383
13.081541382884074
14.978661367769956
11.678439903447801
12.84792653170257
11.759785542901755
13.329377546788654
12.936033799212835
12.206072645530174
12.388394202324129
13.304684934198283
12.206072645530174
12.966878474563934
12.894207284266574
12.545397951133793
12.506177237980511
12.86876061860541
12.292250341771226
12.506177237980511
12.57418196709457
14.187074114396758
12.144197241812087
13.17115354157376
12.506177237980511
12.254862809699606
11.835008964139341
13.353475098367715
13.108264453024827
11.84939770159144
13.9108207377686
12.779873068457553
12.66032791780777
13.081541382884074
13.102160670086809
11.918390573078392
12.542544882151386
12.815838217151068
12.254862809699606
13.764217263576723
13.270783382522602
12.560244459250788
12.834681304952548
13.030248088496522
14.077874822431765
12.959844447906553
12.254862809699606
12.301382825334498
12.100712129872347
12.66032791780777
13.652991628466498
12.206072645530174
12.542544882151386
12.804909146618877
12.84792653170257
13.527828485512494
12.6112043647371
13.38472764187182
12.989974189358584
12.70076888736628
13.101791214091245
12.245293358683455
12.388394202324129
13.337474757021274
12.180754837545884
12.834681304952548
13.11835535600679
12.751299696013497
13.098070684835283
12.611537753638338
12.779873068457553
13.604789526648622
12.886641043883259
13.056223574899784
12.409013489526863
12.388394202324129
12.429216196844383
13.955272500339433
13.304684934198283
12.206072645530174
13.120361374733656
13.217673557208654
12.345834587905333
13.122363377404328
13.350295445450335
13.742939865129438
12.30591798049989
12.84792653170257
11.350406535472453
13.151922179645874
12.706847933442663
